Tx,Ty,Ox,Oy
-0.9022119441786378,-1.0440434231931344,0.45362200407462594,-2.230528688917168
0.532896992328326,0.5420645240920108,1.043712944082614,1.111274472230091
-0.6458942535492069,0.9209361560592719,-0.08286360154387007,-0.703621816947315
0.2909874884297656,-1.0773671186184917,0.15388743649949108,-0.4240127359244882
-1.23759446887722,-1.1280972320735612,-3.3936941838311876,-1.2766559601638217
-0.4561762751178092,1.3338487279383084,-1.379763589374279,2.5872831796569074
-0.8303226547247333,-0.33789239746628613,-2.3856392152360986,-0.26247173903789073
0.34011564367426256,0.02706445519263781,0.7451570681113577,0.10536623191252088
1.0663763956821681,-0.2039572284108364,0.35596826176168617,-0.7044836398372182
1.2161258380798001,0.5556451696696239,1.386533217350588,0.19675964886648845
0.7356906576330521,1.6660005679352106,1.2599713484365855,0.6530259883862128
-0.48120861731558046,-0.09932671279432354,-0.8109138627753731,-1.5169040496956037
0.5627447628581165,1.276960323339167,1.3467219660792953,0.35475023940988915
-1.2463197118892,-1.140934985952619,-1.519741488669832,-1.2548728498565975
0.38092221262567716,-0.6018964417495373,-0.4846378422505063,-1.580838482263405
-1.4304272527966944,-0.04283951398349828,-0.9843621629916821,-1.5394290827149135
-1.048445504878599,-1.9142022139206645,-0.43897935878503913,-2.3448301609202566
-0.2185035505345907,-0.3713733641242569,-0.9000705384441986,2.263113466171717
-1.489936236735535,-0.6778285790510831,-1.1919849104508144,-0.7923218460227252
1.172706281214309,1.7874137304464643,1.4123420757950946,1.4365528227163495
-1.4798270215716605,-2.1285570514690066,-1.8108668031842683,-1.9878097405527135
-0.43038781607722393,0.6427002479452655,-0.4409034548844282,2.384186037121753
-1.0516386420434463,-0.5404378812526787,-0.7033289539179164,0.2548724707500587
1.5225863440540968,0.20392657125568237,1.9141269664528362,0.6817578182263524
0.5928280545860797,-0.14899019501570293,1.3122582502720574,-0.10021879630439662
-0.22266150901926776,0.17128905585596316,1.211804097657274,-1.2232323010108481
0.7128942762484575,2.118466327572577,-0.5425753745338656,4.149872490074042
0.7166008337410541,0.7884057208642576,2.7809526886803795,0.4440630294756113
0.4402418643841378,-2.0932281171030116,0.2718396391729959,-2.2756211511311992
0.15883062131810402,0.03350148937997059,0.035719145652033615,-0.6636466032185317
0.6597641383319461,-1.4090056106064108,0.0069927300588850105,-1.8562919941788272
2.2205196629355592,-0.2969084036143521,2.480179111833554,-0.4057829017373663
-1.1839450740654005,-1.9774642560638964,-2.6047046052367016,-4.574541948671107
-0.07395583449749042,-0.47835874699309167,-1.1275383184197942,2.266128113359893
-0.41635467488651917,0.10468007825771286,1.2383756869516966,0.8507451847662535
-0.19148234375262702,-0.4027337285805158,-0.046273941576760264,-0.09608254314131903
0.06954478140740226,-0.1673197640595354,-1.0479336695795296,-1.1027150574035998
1.155348318010519,0.9234185124583453,-0.8877519567749725,-0.41112015470440644
0.5949573469504861,-0.625291470080678,-0.5736215135881886,-1.410714389397464
-1.4196451083569883,-2.9693846836519633,-2.290868137279247,0.7275934931275279
-1.6066772453580405,-2.173680205374038,-0.40370329052456233,-2.8072111194982714
0.892925899563175,1.0467288530641783,-0.018552260825436373,0.04041264547952994
0.1481679551877253,0.7422942915273995,-0.8280459714229306,0.5969630437476559
1.2270283901013856,0.21152374791957318,1.8280158046906918,0.016800115368150792
-0.7618043391780295,-1.7888721526095814,-2.4101293587655492,-2.288361484580862
0.41937540588990774,0.05095788834219511,-2.05117489795233,0.5325118833958568
-1.0399433646323504,-0.38952032962094585,0.23110786338470768,-1.0718850366920623
0.7115739659926307,-0.37184624365719243,0.8518567458986503,0.45045231822414133
-0.6332130149678261,0.6753398374995014,-0.8536079155030254,0.504782737136489
0.5631746644501484,0.4240452979617641,0.6510036229275037,0.3807872275694959
0.6609866858316008,1.7804215139788924,1.3830671693355998,1.970965888196364
-1.658050857325449,-0.40597700617742893,-0.22740636370241774,-0.3373995880304934
1.028167977017922,2.6134350486305347,0.9901001737787436,3.1264281213719887
1.1279536140145852,1.087010905578799,2.577117253891113,0.7676355746760652
-1.2801546034221822,-2.254259792710798,-1.0043042791390744,-1.3201459691985629
1.1288682274095736,1.2592261899524702,1.9272626798392714,1.2319105235221357
-0.46413452716497816,-4.8305365217093943e-4,-0.15687431330413237,1.0903784959896665
-0.3157602095313659,0.4845162454774671,0.7128252655629379,-1.2900767594651237
0.9242931468349489,0.5285331740819175,0.8531039369334537,0.697662035401639
0.07714472398577843,-0.8469347036751501,-1.1247059762688725,-0.8444544941074437
1.0399236051118808,-0.17785492919229828,1.0141758575671047,-0.7824868969829988
0.7418862067381795,-0.41880696995033295,3.8280889492668977,-0.8890110800956126
1.255544858289515,0.6836649787616296,-0.657626904967316,3.61619374416164
0.950918966456178,-0.4895011099358306,2.5265073896172976,-0.6047876647395409
-0.4813656072732939,-0.5135861870909255,1.0931201227716845,-1.4836599742399046
0.20288177796983736,-0.7239501941621153,-0.48193708411725905,-1.7039854734463407
-0.03173974383772623,1.5003508307167677,-0.5583704125911834,1.5539209207675966
-1.1955803003345744,0.49947747434849465,-2.804680687147102,-0.9353992326848475
0.6236812368484331,0.5952826125610758,1.8480526414030711,1.0106937829576121
-0.9148044836669096,-1.5111618989487652,-0.4982019600759049,-0.5922993251450733
0.24875800770809678,-0.49553889432674714,0.43493192235401756,-0.2871358028050303
-1.062622793180379,-1.0621566420316542,-3.5143171185952697,-1.1050103792373929
-0.3639822471957559,0.372626140204099,-1.0594672025771878,-0.8421446850983113
-1.2069948533782742,1.4057272935495366,-2.4229989652267454,0.9253626677163411
1.4292127813897695,0.37822065523576576,3.109041811151082,-0.7206409678443969
0.6334358909828315,0.012964223834051603,0.37198441196663284,0.6275868270130556
-1.996815617656424,-2.4350028634801753,-3.2518585122762276,-1.813689865363711
-0.6818321730962069,0.3645285587489044,-1.4806654943520186,-1.559996437189805
-0.46005547931070256,-2.194061637789444,0.20755729183444804,-2.5771139309426214
-0.983069194147765,0.5002227993815423,-0.17507777652756362,0.8776732727622445
0.49533171288833733,0.47286771409366757,-0.7138489991794964,-1.5579443892576301
0.7258175002325336,-0.08673880898775926,-0.17931622728933172,-0.47290071878930545
0.6672987318929189,0.6282862560947865,-0.9159536262224841,-0.9378864896173235
0.9547864364665868,0.7295084705991426,0.7202733734378126,3.2351637468393815
-1.6753321792919444,-1.780774731139052,-1.553313420784359,-1.011972735989243
-1.2051853924919083,-1.6464491165391362,-0.384741978663401,-3.356822624828679
-1.9632524892205303,-1.2092765713298967,-1.3167011770293104,-0.1911504412423377
1.4707523098139725,0.6098621976766524,0.7450439428175628,1.3128777124732105
0.3724723385506009,1.077673813641782,0.05687175439568187,1.455046732872518
1.0658793340376838,0.528833319760631,0.6906782655246204,2.953651443295453
0.530649868357319,1.0050360807854433,0.6297479589640498,1.8040924904799969
0.10198344588413058,0.9577301951635355,0.11244273300474052,0.3306361034092091
1.337782465786478,0.10099724553606515,2.5538358885012054,-0.3267560276794841
0.08723476849113375,-0.5250693655909561,0.5502886492632078,1.7292218890519542
-0.39110420740044904,0.167663663172673,1.028138610111709,0.883097266397587
-0.2498674845955626,-1.2492522007171907,-2.2190518371051287,-1.3765014628362005
1.155104745896153,0.7225028754453281,1.5432921403397784,1.8093550353416283
-0.8647272398309971,-0.049875613389669504,-1.2791020339396446,-1.2450907851387254
-0.8666783423683152,0.027147803058421904,-0.8594963874839714,0.5731004734090723
-2.3210170303478574,-1.847615121480695,-2.8636569001996914,-1.7979373466487976
0.6088301689178542,0.5815826152866429,-0.3011913897208698,0.24977491296598825
1.1500060482009882,0.2564540311522292,2.252436134690667,1.3937152596161264
-1.1995976717368622,-0.3976708558177323,-2.6148693374171255,1.9499585053582407
-1.5800007545498764,-1.0972723908348603,-3.854295248051531,-2.3334216164262163
0.6531661936421879,0.9061003262723751,0.8633228846063753,0.4199550343420087
-0.5494084851229708,0.20753487414274074,-1.391176718973259,-0.3896601671439306
0.5210545253125346,-0.008199036988512931,-0.5002320866850675,0.13433394143547525
-0.699403066409499,1.3123788118984587,0.08741441475023914,1.7327083942832195
-0.4389093147922027,-1.379580409579208,-1.2028966595076158,-3.086598227547383
-0.6773192961166931,-0.5429516738137523,1.7425143000149226,0.6104834845038247
0.9591411947753503,0.4399371728847956,1.0895362427172322,1.3020420478370616
-1.4681733294624009,-0.9072907058854731,-1.6718946077610917,-1.2384844323479562
0.1837638926681295,2.0210741516055255,0.7429132393836213,2.518306896613681
-1.4351471826517999,-1.6530978555217262,-2.358480052450876,-2.025284803757457
-1.1373998981234699,-0.7632832763449527,0.4505031604622203,-2.4820474343668226
-0.41464532687799494,-1.780106458328124,-1.0354708938318096,-0.8045780153230846
0.14393428815135598,-0.3527389245711873,-0.5388346713947649,0.07737347763741442
1.0620243306982766,1.20833052937983,1.9062183309085041,1.6268809464696137
-0.5707939027353979,1.1571146461335067,-0.4567645610411022,1.9810751043756825
1.2771813764121498,1.4020348288138456,-0.5138389531676391,2.023166030801204
0.22828932054007992,0.06120264947129471,1.0331144112524633,-0.7482571803688046
-0.3088130645027442,-1.2629327026037167,-0.007068244816920755,-1.919579087827084
0.9598291305955787,0.7570370907547337,0.5769553686621083,2.5168503426639086
0.5488223748120827,0.3485808633232751,-0.2438998449769587,-0.4506619247099236
0.4255130937719796,-1.1884531172760084,1.0330254893183595,-0.59637803453447
0.6435000351281697,0.9785772134966005,-1.1460724094662924,1.335947266624394
-1.3603061435035144,-1.1088056010251433,-0.01838963876298494,-2.1015171747330927
-0.19850610640319402,0.6313313362704674,0.633838623468165,1.6500667301318086
0.6193026768753773,0.15986855952474852,0.3648203248259676,0.11684083679440353
2.0682096050368326,1.1078357649223234,3.1549196127057164,2.76825611889341
-0.30528475419724976,-0.18627686081725287,0.47023212891585275,0.8935698813292876
0.2812456122298581,0.516883439354406,-0.31713984005097573,0.13536865046290092
0.6913173367059,-0.08122592681636376,2.1665089358435528,-0.22743547869225222
0.04636143814332063,-0.16879310398708594,0.912629706716289,-1.9833070713432857
0.11302936162595927,-0.021468419384671228,-0.5584783910582791,1.368234770976835
0.9953318742891313,1.0139010944618425,1.1243619572505228,0.06201267581358183
-0.681151361321648,-0.6152313442314107,-0.6743614986639624,0.9536643929656511
-1.2770572466876886,-0.8231316043845154,-0.7718602265725156,-2.6952491203296094
-1.4686977498310843,0.03835526778945719,-0.8988903245767349,-2.0541967169553166
-0.3134740665358676,-2.132142748880642,0.0702638545737519,-3.1205992183326035
-1.7036594926633142,-2.3905541045458154,-0.8615786566886864,-3.414773900523553
-1.3505146561377062,-0.6034908744692759,-2.1079583789967193,-1.1183412219373017
-1.1020936772091627,-0.262839172843794,1.1047250523064804,-0.2231060296148177
-1.0995430145293483,-0.6992426823317757,-1.9053896416751708,-1.3984280521992654
1.2155137761956536,1.9250491425460245,1.5207716659659654,1.3620588468804002
0.33087648510414147,-1.8668913157696931,0.6840994871696444,-1.7614454120998093
1.3902751192746834,0.8829918691189328,1.0487681238456288,0.012822849759419941
0.8720469850211106,0.7854275915292166,1.386646540279839,1.3178289534530068
-1.08081702266027,-0.5455632219127361,-1.4561182016526786,0.549659475723986
0.49582159144653504,-0.10001091034873971,0.7020112236761986,0.5059350731554231
1.052627556216311,0.9773160547698785,1.6778911654238446,-0.3838507768155146
-1.274649950151283,0.365325542697171,-1.710937918657344,0.3366648002590974
-0.19366672842337943,-1.7749362189215738,-1.9380657049908152,-1.7782331417933486
-1.2950836425533692,-0.2255276048963788,-2.0030559649551627,-0.4509045915472239
0.14188028467864847,0.6076683266670935,-0.8188913938488867,0.4882810587495625
1.2617150519866185,0.9154689051902458,0.2785496360848039,-0.11355577648634818
-0.4315003280696452,0.860770500063529,0.17417157844700548,1.3071887473928445
-1.8227125895018181,-0.8022801864676035,-1.1976273130399535,-1.310607727782343
0.3525439587531098,1.524143531975726,1.1383684753459378,0.280418712787609
-1.3484514414737812,0.09914628628909317,-2.5130652998440146,-0.011359609339110968
0.7076883179074283,-0.5485393370081426,1.068155232369751,-1.6430053015715564
-0.4108909367987793,0.4742550480619201,-1.4715879159853626,0.40039922052583926
-0.44604517992224496,-0.7571951915049011,0.2623370474481089,0.04781669509351094
-1.041156301668746,0.2804372357421755,0.12343688537721387,0.9913910585530258
-0.3292247161540133,-1.1224775181335558,-2.070945230216708,-0.9828462816535064
-0.2828216241323527,-1.0510757851302357,0.2687763281857002,-1.049246127890172
0.4324291254953526,0.7217353900751514,-0.2135175201007845,0.8550129611776817
-0.30760709506341605,-0.039865329736257976,-0.8338614481743072,0.9169479850048402
-0.05663630788931758,-1.6243200938085762,-0.043207676313892975,-1.611910699656327
0.7335154202002709,1.5285854013231965,0.10000235653322109,2.1623191702802664
0.09731161966518441,-0.8809732998399652,-0.6788757666474653,-0.38184077964462054
1.6308917365881648,0.22820747116831364,2.1478288467787987,2.060502517447499
0.5606106990022045,1.35101765657262,-0.2847340009533479,1.1189583577901774
1.3295647644521593,1.8889430355715429,2.1590897192843377,1.9029755249603415
-0.27882349563446107,-1.6410680763417504,-0.366639348302389,-2.3691359021621046
-1.2667315441409153,-1.211892916824617,-1.140257037929464,-2.2814537014958036
-0.2491483940402653,-1.4774643195138242,-0.1724911841038776,-0.8626830669385867
0.01798841456880101,1.0128489159079277,1.1007934137558288,0.44773805647022047
0.37707272711032735,-1.079676312627375,-0.8480532313150855,0.8334795656320466
0.7960085575274382,1.3205357501320867,2.4760585391374867,2.8998303268509154
-0.8406774170985687,-2.7193710058480445,-2.3144713843383355,-1.8286436782343973
-2.2054717508262116,-2.7481257901228,-0.5759749104098073,-4.5029010765213595
-1.1280559910624894,-0.4717622837816807,-1.9738598489050245,-0.18003498131600598
-1.3413099588024486,-0.8004206674276212,-1.2440622055397323,0.3188621351188775
1.6051140428809683,1.5564843881162809,-0.3997385739153161,0.244227721508397
0.7444237284885427,-1.7018276823622394,0.7498061158351146,-0.3747548158973417
0.8620822059533829,1.3985463879330968,-0.9507554978809912,0.6714450412050383
0.39515581547620354,1.2115098470450578,-1.0102745906954842,-0.22432082293353428
0.5091186963303264,1.506287681172327,-0.5748290050482893,3.841453513047946
-0.12255012583063281,-1.0222526220401587,-0.809961867625252,0.03546007863406797
0.09258464717827697,-1.0819388960330738,0.324833443144861,-0.13829779792771046
-0.35787991433362953,-0.6045480975492903,-1.6464514685475262,-1.514924819065729
-0.3596552243470109,0.2561913170445998,-0.9167777644641132,0.47243954248423253
1.0285707208842816,0.25375006225368946,1.6507129173738868,-0.6305348283272566
1.0778925924509815,0.4782778562396041,-0.1096459665692251,2.5342314119056844
0.9317812152325036,1.308719999087136,1.8663372929768267,3.033724255016754
-1.4607938669776015,-1.346096239897883,-2.1234489716700162,-1.5929335621157321
-0.9060755762493429,-0.14637655424816076,0.661716819268741,-0.06020050816181377
-0.6803478313924145,-0.6163701202174827,0.2881024722977912,-1.9171218805160084
1.0631660367890383,1.7436807392952693,0.7425639358038358,2.30599532636976
-0.6924131521261543,0.038089688056528015,-0.03835672409864854,0.07933205592891115
-1.1336282652908958,-0.620300857084615,-2.632835852514103,-0.5737936673319122
-1.0946154337972172,-1.3849352764402982,-2.4287723307864457,-0.5789601722180446
-1.0129036188367304,-1.3735447144091946,-1.1134622926428037,-1.9472068939946325
0.4102773258858895,-0.7765575298792387,-0.14711727255172724,1.6977701509850314
0.4777404419267908,0.292255490174235,1.2300015134578626,0.3180121664583607
-2.329879545066535,-1.542580677169851,-2.4750781407240763,-3.716226814460946
0.016255465176742295,-0.9018258564854236,-2.0801378512229882,-0.36322018529138556
0.9803535231464822,1.1832659093262348,0.9004568101808053,1.8247869013104678
0.8063482648173574,0.9833622978270984,0.2803330214096579,0.8502970699718928
0.11960088889129696,-1.0628259115256422,0.9212280054220562,-0.1996992744820698
-2.436615604317577,-0.7154564079040903,-2.2411437763898805,-1.9762012951505867
0.031022476122387732,0.9391313911535297,0.1581397563858955,1.5923385119980034
-0.3357466979998371,0.1745753518522434,-1.6968660449361628,1.0234450546601588
-0.2637761619237563,0.5454392943996991,0.8237152367397628,1.4298058695070885
-0.35585246088020134,-0.9521090595868058,-1.820565206092283,-1.743488698320359
-0.4811547982901799,-0.08758940335060181,0.35124677185151826,0.15900518307233244
0.22273546781787176,-0.8693513362155236,1.3743669153521185,-1.268735548698573
2.429910318697386,1.3336320858383433,2.9417496650597537,1.6319115483148823
1.4962981187342128,1.311635623367188,0.42818072974848964,-1.3617453407746059
-0.7172082027590885,-0.09187349099076991,-0.5268939765433018,0.2390384082439882
-0.46705390018763,0.6468544714149211,0.7200394117800664,-0.46262139224087995
0.6629234528594058,1.9241093061542918,0.3561472440793576,2.0697174932170737
2.3001768909466014,1.4779593753499336,2.444308139248706,3.900521751612198
0.3275101412165877,0.9581953755374799,-0.17929333889226096,0.8782967980985572
0.06386348161691106,1.1433112921766702,-0.16981588730333613,3.079116155354167
-1.1395609399676672,-1.2345565013515074,-4.651916373428391,-2.085411709330959
1.1804102036203523,0.7044656701726082,0.4605211112699671,1.2552540241510801
0.0413884770331462,0.5903584090663614,1.614208668033498,2.658073758981207
-1.213593563384703,-0.21764035871745668,-2.699233425549425,-0.22841214579967417
0.07319577662781286,-1.3860611927862077,-0.45019772216834053,-1.9509914484765125
-0.2573245943455413,-0.3187456064444942,-0.9746294245007645,0.47553812481407604
0.2668064109421304,0.2859080868445332,0.24011710198730804,-0.7167871735243034
1.387724325716421,1.4551097590138535,2.9105770941535596,2.837212798315309
0.19307963502393738,0.4724820273912161,1.5197152814159534,0.6648479388157571
0.5923166226004275,0.30134982060826465,0.12325330921277061,-0.46692206307489104
-0.8299745269157789,-1.6823824816021073,-1.745961560959922,-1.947972027617569
0.3925732816424897,0.06952083816037385,1.702413250602834,0.2819665473234856
0.38486761068080566,-0.024865530241472283,0.2932448717994232,0.9638025720575265
1.051044665725647,1.6618962364710939,0.8344307746623592,1.9768589699811905
1.155797484583751,0.7517049373543933,0.18719430115491276,0.9540941392918608
-1.034437958942034,-0.624923039685951,-0.3964249347361971,-1.1049434995674574
-0.2544680658042721,0.5023523087504114,-0.028190456070585207,-0.1799751447410446
1.2736842660847696,1.5261826385236767,1.429354345112991,1.746109047207013
1.5025446389813908,-0.6497503363731062,0.6518621590148925,-0.8598410187752534
0.5904094671466389,1.0573233345660522,0.5311206391900275,0.2502466348710629
-0.6306854513834496,-0.7003708453347183,-1.1435793790081974,0.3018092877079611
0.792349537294271,-0.23049984941122353,2.360448928150621,0.22588931877617557
0.12538457012307996,0.5651568804865605,0.6517568320500373,0.32748516582383913
0.32275497124803004,1.0983503487117006,0.5867169744956668,1.9988729378410537
-0.4455832094525935,-1.5766759141356634,0.752086623703595,-1.8912835396502554
0.7668439344613761,1.3269833657553398,0.6119450479231245,0.029080309890937572
-1.4035030218277162,-0.9105237986839674,-1.0614188552641022,-1.8110700377484528
-1.1760467796114114,-0.2551278095187973,-1.9848016698871027,-0.9749071155190124
0.5115964691848017,0.6049465962374885,0.04101481933960294,-0.2432602307516729
1.316765263778295,1.744452458368279,0.650579776025696,3.04343397385729
2.3929129470955655,2.0236159687060558,2.707016023567764,2.957683432828919
-0.0677694084923992,-0.8466801676891564,-2.319320199415691,0.1748472330877735
-0.20378506645272354,0.5876430708310776,-0.7007410439361728,1.2832512757320422
1.9964344521696906,1.5328581879814607,2.412540757391424,1.3105384250757435
1.5432177943410093,1.1643826550871514,1.1899311189007735,1.853916214813312
-1.2283376262618213,-0.6504678568717962,-0.6150811794141224,-1.164380811829802
2.644487992224785,1.618745149354996,4.200325884852668,1.1653446012975446
0.7570137082743676,1.631430095395673,1.2957320645308985,1.0019274716282598
1.0553451921529329,-0.7714444429756081,0.08671816676743982,-1.3341031396670557
0.9579448953058123,0.5006758325627737,2.7247709227632635,0.8170761410814077
0.8338790576426524,1.4905748509355807,1.358907470055327,2.49707200920947
-0.16927557001863622,0.23475071577850332,-0.37073227112570506,0.776990179306893
-0.40443364307843704,-0.11051479192007185,0.1147560548833208,-0.6876021881789184
0.29560157370291323,-0.48491010343974683,0.7122484146274608,-0.2617727116694263
-0.23187450723486464,0.02551475123022484,-1.2174560814957858,-0.20679950394874735
-0.4480782316263914,-1.068010032975813,0.4166324661866624,-1.7242962838412463
0.022310796572393172,0.036193119313774585,0.10245661820149832,1.9609845033236573
0.04446729723612747,0.6041918619065717,-1.1359243972247817,1.0427250240411987
0.48072116529063635,0.45123975557246376,0.4443913221432174,0.9707927327019404
0.6356198551695742,0.1818622331478707,-0.34522897469166547,1.4677676422550767
-2.0007423930765,0.4566775008369035,-3.03464873428642,1.9548331986531333
-0.6906555037629594,-1.2006084950627152,-1.3722174006373995,-1.4497135556498018
-0.13064518930651736,0.11574283347364507,-0.34035395335504726,-0.6855662469663947
-0.344251783023643,-0.2038540317021301,-0.03243864756958753,-1.7919823905776822
-0.05241282396512816,-1.272356476009454,-2.1140825260088887,-2.0910390435535624
0.09612392054912397,1.035827053715717,-2.566152999707486,0.46024418713176196
0.26640705323212704,-0.13961793923365795,-2.5283408343935703,-1.2821476701604282
0.5547934752787436,0.3584832348425245,0.5718517196280973,-0.7638658095278079
1.2354458785485105,0.5565391292920863,1.391118351804455,0.24760659354721115
0.2851333813068935,-0.051300698012862356,-1.163287027241627,-0.6991336718311436
-0.45879292777287795,-1.3469039925168746,-0.9840797958126429,-0.6023171531877526
0.6234780218623689,-0.2935954052128169,1.1564227083983993,-0.44206286253305926
-0.7239950916403817,-0.1693835795006371,-0.6159257479726434,-0.6089556448818334
1.6194187034857155,0.2826008659551257,3.321598128970733,-0.9686032052547034
-0.6166734102169438,-0.016727410630055617,0.9221536164880286,-0.9713217797970335
0.38454105744688266,0.815340947459644,0.10833899592905877,-0.9766912526194647
2.114521312800448,2.371371431274619,2.325263747644525,1.5797392177464928
-1.028567366287876,-0.2321499564749751,-1.0818125214529963,-6.512861365316758e-4
-0.8867879656678578,-0.9867847946854845,-2.840779956072835,-2.482220750818297
1.2711460013310352,0.4495295699249576,0.717577762518001,1.0422456338118047
-1.6050854412798439,-0.4487422938682998,-0.6676122510026732,0.6404709342462888
1.1222733829331772,0.8943289339909626,0.31439447139815424,1.736975601314788
2.1584386417690324,1.088556744148178,0.7398654971104417,1.1046342193485306
0.4282466130226362,1.429611834286615,0.23174049211123293,0.9985557785950525
1.2011786904597013,-0.8579135025568899,0.9650263395029872,0.23605161750023063
1.0316901161518355,1.3551019708972953,0.49453201644347,1.281013145528495
0.6538742527102605,0.2730674717415347,1.8857131471772215,0.7096680256845009
2.0120817731795526,2.1971590487818222,2.3324453110247645,4.2470811393025265
1.0946298418335694,1.0786823339196103,1.2258749959036446,1.1110833155626203
0.7264093540819931,1.628239847311908,-0.47840188698870123,2.321710356447425
-1.39965713658319,-1.1537393833239857,-1.2065550933893734,-2.330320570406987
-1.287795163290796,-0.6223054363920603,-1.8799624315991945,-1.878181217728577
-0.9684154775259565,-0.5900680127275486,-2.303954972128548,0.3726792519596024
-1.7366857577184038,-2.0387521766432086,-1.764302057244169,-0.8767781182677721
0.8316973580735433,1.254193023476493,-0.013818670482451667,-1.184397429790975
-0.7589531085650607,-0.08783960267665614,-3.0081405407655932,-0.3367007425852156
2.15507700106696,-0.029536975727124437,0.9833647121405074,-0.8693698421814613
-0.42325888023501745,-0.8726835445863201,0.7198760414313652,0.2058167363468264
-0.005649936675297388,-0.5551911629661116,1.1982421729582862,-1.0909185796959444
0.4003617286115227,1.5776833277609936,-0.7058548465982664,1.5289914066645243
-0.3656778020436874,-0.29624657687673606,0.652009896306735,1.4359190870428091
-0.42914383522530125,-0.8942898314168517,1.8341850317738584,-1.3007825792455
