a1,a2,a3,a4,b1,b2,b3,b4
-1.0354706229035697,1.9524788169962992,0.1647820996030135,0.7607847200489705,-2.7497789778346418,-0.17509492845280317,-0.860660064673307,-1.0213130073449408
-0.8113279384419043,0.7786188444163269,0.46177390369612625,1.005804142517263,0.17025726787616435,-0.19617196048553975,-0.9407252230591951,1.0728597532379516
-0.7324641789309956,-0.2086432196266122,0.5651338239799579,-0.6438563477405673,-1.7516531425006123,-1.723651498927612,-2.0729564697615377,-2.6392162243499446
-0.05603915263133874,0.17224575421809202,0.8356454003728957,0.44286233135741077,-0.7519821934482961,0.6758193446169252,-1.2679383017446657,-0.8403653354285577
0.41439131129031614,0.32044845949792466,-1.4666116625329502,-0.19852960948374831,0.8565784623834144,1.2308183765524938,0.8833761050257065,0.317410564137982
-0.646476358528584,-0.7878195381479487,-0.9027113449453663,-1.7225260416707275,0.2825971685095945,-0.9072417088932683,-0.5009846824541755,0.510947146980802
0.25122553355461735,0.2729112382069753,0.0717031911221443,0.2687847220595293,1.1418238753738659,0.3379202361080618,0.648909930869896,0.7887073152447931
-0.2190291005212236,-0.3160102286184657,-1.6614626612182164,-1.1842463458195085,-1.523609972776319,-1.3932403584156314,-1.487507077369841,0.02592917471167111
-0.24809646353700507,-0.3023249281491598,0.28848800886894294,-0.009437893282308735,-1.756715751613037,-0.6561299221467289,0.0427467631844366,-0.6416745216052404
-0.5136166029264592,-1.3360584511364029,0.9889485255157782,-0.010848881013419187,-0.12989181341857242,-0.9312744422567886,-0.10663239365420994,0.18312094743133264
1.4883820436558677,1.941404548929464,2.000344831670245,0.7188299149874257,-0.3923888213001002,-0.3960676289999825,-0.2664564356652281,0.1806918896432911
0.5613878688831656,1.1939995393902803,-0.38901263292059207,0.41429506555937934,2.3205517783349285,2.782573446612288,1.1476105827061227,2.8132389503828676
-0.45438111048861485,0.389067179604901,-0.03788528283966386,-0.8269390068526545,0.7320216600947773,0.3397469384944367,-0.32013269115457477,-0.46962434813535964
0.42053680555385914,1.0473838044017993,1.0024910441423691,-0.4852035251650054,0.42520122813772654,0.8381000342173431,1.0545244520219037,1.6942484105846527
0.06937560365037326,0.45441332073519125,0.9188690592222559,1.5308959636761603,-2.0173901958508695,-1.231831626794808,-1.4054500552722455,-1.308376683208698
0.09235871849093946,-1.5053756716999671,-0.5869937994916238,-0.4686500351970406,0.7863874310735882,-0.31033153186188867,-0.4221885800388028,-0.8245060847904017
-0.1454336958500522,-0.5083399185093972,0.8479713867186935,-0.34431426663738507,0.9341539478315871,0.9225404779359192,0.47536917697869674,1.4496955959643891
-1.3059161203891292,-0.8598358429070939,-1.5377898638667218,-0.3896807619522806,-0.26825787144261654,-1.0535307974920622,-1.527187454252334,0.16564339017335064
-0.014030924928923771,0.972765259947911,0.8658689622605165,0.36743273723216807,0.663016229530398,-1.496704736034475,0.22409285813245755,-0.10930364992557676
-1.1569884551095562,-0.6063066010231337,-0.7111091828609152,-0.753984434817121,0.7916935488615398,0.547438803082273,-0.6647161793021215,1.65279474636989
0.11455132732430545,0.2755010708320796,-0.5094215651168423,-0.7846426980347203,1.9580758101934803,0.14186248912841093,1.46485895191748,0.7610347220791045
-1.120225847189308,-0.528841112178393,-0.21416623305875093,-1.2226442615811726,-0.43561629440255706,0.47548496212758995,-0.10313273542731706,-0.5853872951582832
-0.5316087416587089,-0.9506279201934089,0.6776984391472327,-1.689870858581045,0.4037889929929672,-0.037523138483498364,0.010922623768297779,0.5327997142797789
0.30402604881470063,-0.7782353820554248,0.3654817225071263,-1.0117660928063248,-0.46670104465622547,-0.2321473168512373,0.11783524263224901,0.24338588860846258
-2.765381117477016,-0.8605507976277135,-0.23619506624308984,-1.8494240105800077,0.7176364206168927,2.00094798018617,2.1014211866695724,0.9606124737854621
-0.690386890598437,-0.34486265198100335,-0.38876103046276095,-0.6605183840447211,0.6673865898526885,-0.2942108139016287,0.04846677313111819,0.5864506972504677
1.550498940806912,-0.9309382574522244,0.2928080184620383,0.04687804256353703,1.621756402947267,1.7938050093285463,0.8931401142356761,0.9368757228301777
-0.017357077874363164,-0.38433869660964115,-1.063149226636096,-0.8377651644867486,1.002148498507985,-0.16508579932872447,0.8486228229630461,0.6757662412178093
-0.3121590049595471,0.6266250339245931,-0.09395921560833198,0.42153333200507254,-0.5760536954741589,0.912762653234302,-0.04943685599382741,-0.12103215676782597
-0.9540037077463683,-1.7756289232972664,-0.31842564822896435,-1.690133432727146,0.30841750792689143,-1.3312980442961153,-0.3655210836146159,0.001939183299830137
0.1668230735047777,-0.6483037994483272,0.7275107693335232,-0.7106705448944055,-0.5290257873242507,1.1208059049412304,0.46907681967940157,-0.12291086548846192
-2.2236358765806217,-0.19497014748267105,-1.431437462905044,-1.2669475909485564,-1.667237344506505,-2.0209093056289578,-1.7977511631213452,-2.550820379149873
0.8695538758619046,0.9217704827441371,0.9611583951353514,0.8131037559189159,-1.5188260755182443,-1.4553473907390817,0.10635186090305332,-0.1773796764453895
-0.27057652643759444,-1.8389196565000088,-1.6758727200857484,-1.4719155525203576,1.949585475631523,0.17873986303066858,2.3481505963309135,0.26222318263802213
0.2653849065767509,-0.7037109901557667,-1.2675639836227675,0.861789848310318,2.5437659184956702,1.1930024785617606,1.5740651109528145,1.3547922454367594
0.22629349661714532,1.8029464873382965,0.788087640066889,0.41946411311261284,0.22717286712490778,1.2782787771559887,-1.023767576512535,-0.9848193750364523
-0.14151761793778767,0.762649903525973,-0.5173208404411591,0.7143224416192453,-0.7519769705534932,-2.030533823953403,-0.6887071177550788,-1.6643880394878607
0.32065034653318747,0.8960714327080537,1.0670286648617748,1.3848510837782084,-0.48503723229303003,-0.09902348579475512,-1.501861677685441,0.04614361055356972
-0.8500125190998801,-1.9310174547897327,-0.21320748361276143,-0.08445087371662152,-1.42660413011079,-0.7171460680249486,-1.19900727144328,-3.021148066297548
0.5976536912550005,-0.918257496039788,1.2939693266390897,-0.39476829555306125,-0.39610077595165694,-0.9551981773417283,-0.7073442742153098,0.3921687681574546
-1.1767294085368976,-1.6277451753850098,0.12080148852228278,-1.2092725750114708,0.27649702971603457,0.06444729964886481,0.08408791672891974,0.5601691206196142
1.6123835240885938,0.6561670174365619,2.229707268523861,1.3989368251180971,0.032007377888581656,0.8274520106757701,0.18448776304994408,0.3657830977363796
0.6786749591983353,0.30054625999481205,0.2919426229706952,-0.47164157550821395,1.075331296939926,0.9595810761668884,1.119311571578474,2.397425126714505
0.3713880896125234,0.5320604013006938,0.46792074805408285,0.05703890045561494,-1.242648437260806,-0.8708775613636686,-1.0163126002658023,0.027529003991610068
-0.47317194715799893,0.27812004195364565,0.015124231005815947,0.8050562353025291,-0.6580464402789705,-0.07941575917605664,-0.5477101875858098,-1.4778642801048698
-0.7811385674766174,-1.392390669536201,-1.462183145479258,-0.8570882485025744,0.48484187072558516,-1.0962194389806892,-0.28235634019559996,-0.0421675690666605
1.7951242385979373,0.34017721879454066,0.3127681337259014,0.08992364860683733,2.3148467164003117,1.0894022651421365,1.2297152060665621,0.7526667391650259
-0.6504558628326524,-1.6818137354161662,-0.8414793192852179,-1.1897437683359293,-0.4035340337743002,-1.1092390310777627,-1.5794076594614337,-0.16649183370611714
-2.401386565062375,-1.4473656203205318,-0.7657784897666964,-0.7835937878078589,-0.977127826875166,-0.8748094717074717,-0.29718761090893764,-2.50958695100858
-0.1041326480843342,-0.8811923996654542,0.6905533943840637,-0.4451595238850032,1.6400686379663663,1.1212505841001934,1.696845561823522,2.21838181163778
1.4837569308621243,1.7783472695164266,1.3220078294687005,0.5794925613778767,1.4138009795647446,0.5255105452743714,1.0898066385494536,0.5800026152845452
-0.6659673234643406,-0.19769157702576023,0.10248871849745587,0.0764036719491167,2.141987536590936,0.9311660069511434,0.3087298787772393,0.3952007473170527
-0.469982947213177,0.07468290015598633,-0.7825295283091306,0.1946162709349688,0.4319031698612482,-1.211313023755784,0.19987592280641306,0.5193178756827641
0.40366780538643077,0.44796303181156144,0.893442448441812,0.8974211915804409,-0.1295726663269971,0.2608619598519536,-0.21890966905415782,0.5319417405920435
2.5025078962010046,1.8596642327534352,2.176857349380767,1.5608303735374705,0.6975490635441486,-1.473110914573331,-0.34164176443185484,-0.663164301484242
-0.700686630170548,-2.1293763634640435,-0.730894381704972,-1.2159196119527869,-0.8471798353159621,1.8008056641235521,-0.07616360500787711,0.4839042610562075
1.30135428712027,0.5718155322780245,0.670838251404462,0.4879241099145567,1.0497361191658228,0.34087795783310815,1.25749479048139,1.5854882104817174
-0.02571842339813818,-0.6563113380912464,-1.1059588414908987,-2.113027428057992,-0.9751140513154393,-1.004754009547395,-0.30803171274507096,0.4834171307718915
0.6588912334072786,0.6114098678878562,-0.5554945416130557,0.6903674227248223,0.9938854069048894,0.5426442571642096,1.2925012725062028,1.9320769577206978
0.0732319398851704,-1.2459614096953124,-2.2349618887795257,-1.9109829441414041,-1.1844431632286279,-2.2862373010075476,-1.0445665358672405,-1.0166098154940082
0.48105530249264145,-0.08722284840658878,-0.672427547345551,-0.7211169454973381,1.2592740500968804,-0.25116616635724764,-0.4337071886094689,-0.3089313946519249
-1.5955449094705498,-0.20643321943167947,-1.091316186954595,0.2042553828749314,0.21566808213392935,-1.0848592741993992,0.08536598973051439,-0.5456499403403993
-1.2762681649028296,-0.8954280275395647,-0.20327861508488912,0.004534218998737016,-1.3163658491115107,-0.6157726060333177,-1.1905143072588387,-2.0775583707451073
-0.8162133829510129,-0.17027649089665486,-1.3583223666772157,-0.22788379358633082,-1.5344300157195154,-2.0805971949582047,0.11961361586020614,0.21384732934361317
0.05474277859944959,0.6086578401060825,0.08931039636041058,1.3248147662490046,0.7843723992696645,-1.0255361812018282,-1.5657651181042522,-0.5452413181199246
1.0722728799278174,-0.1034933726736601,0.23046573131003978,0.2409409049111848,0.5822088727599776,1.5762292168078647,1.6875090397279713,2.028571266493008
-0.6484741287639315,-1.2404021055544354,-1.107237337320775,-0.3938992485853654,0.3001860116225679,-0.11929949269923652,0.39035065308868266,1.358523745393865
-0.5387238098149129,0.8548436675533204,-0.39177195728896286,0.5168465162036224,0.24640642117513856,0.13202275074754444,-0.6671107402769763,-0.2575624735278763
-0.1932634149494884,-0.7160578807212867,-1.7515662341818596,-0.6166264728216472,0.9131375130717401,0.5490180390732531,-0.15551348456601177,0.7801958275576026
1.3534958700970865,0.5382270233396249,0.2714005108321261,0.41732319414612395,-0.09779981634408164,0.32647903274573303,0.34630689013281335,-0.30857833305140653
0.8857002465098771,0.5864975838069367,2.0287886136368174,0.37803881251682603,-0.4934880258872459,1.2650515912290132,0.31358963088217906,0.37106301709211154
-1.1908725759478294,-2.0480001239272205,-1.0504719048494393,-1.9797630300163234,-1.2319108471070135,-1.2002420637815046,0.1700814831310658,-0.7758703833567718
1.664652455727575,0.9365947780038902,0.7010526693309103,1.7253503118356304,0.3465039713430532,0.0421666394459759,0.004296697674405492,-0.48960540273649145
-1.9086570195839911,-0.41632343299560526,-0.9111473783248109,-0.3328098442087615,-0.21351288070552873,-0.9603900956972475,0.04401763222657917,-0.455585765140959
-1.6899060383850286,-1.1369853849273206,-0.3308766236755022,-1.2572732919109846,0.08669613691051842,-0.3639417113741494,-0.6971459179287789,-0.5172990881074053
-0.3265839433203883,-1.5471986186161282,-0.9023830476042589,-0.1378861008776261,-1.264451028273486,-0.6411191237328606,-1.0787712366686906,-0.2287786074059151
-1.190661479566223,-1.4113405581900054,-1.033938614796359,-0.03365916273450498,-0.39625179026710355,-0.03847322668507103,0.21693480539540994,0.7061939213792108
-0.07104181012698219,0.676811687703012,-1.2064864657031715,-1.2423813143317175,0.2475323826660616,-0.045062961673425106,-0.6837002535040966,-0.030168409376458205
1.6088620008369685,0.7175555735941181,0.21187171660353576,1.544613658788582,-0.025308167938470516,0.5412427779787897,-0.06553705336721875,0.25928092107177525
-0.8052667963179906,-1.525066653354485,0.22736316514135257,-0.7084592767544434,0.6774726726620106,0.8569887598478866,0.18409620498861856,-0.2470678592995167
-0.83954270787269,-0.6020772328904196,-0.08153201610168898,0.7632199106906021,-0.27234857349587316,-2.167295208996166,-0.6127704754868146,-2.373506503405453
-2.171307737479557,-1.545601790643019,0.04329251681163307,-1.3563545521211886,-0.7092137901558934,-1.357368253793372,-0.18567132066230918,-0.305217473161689
0.754970991613084,0.8912322068124713,0.923767949418498,0.8815187122396815,0.23687350549015462,1.0844590494589033,0.38850572303570285,1.407959267338375
1.5942041574228294,1.8809984965922837,2.1108887951583477,1.8029475731103473,-0.1910235841096105,0.43961135759192665,0.26610452372681603,0.90894827212183
-0.16920348578640665,-0.9859689781303737,0.427828913521338,-1.0426522466133337,-2.0965998699741735,-0.1374163646649006,-2.3007525068538595,-1.7771910673157039
1.0787376528600063,0.6843941555750486,1.7821689042816038,1.7425528435564503,-0.5837735249814479,-0.19119412828077248,-0.14430296782149543,-0.4761498148821539
1.4004116381076621,0.4260265710534341,0.6160498479276129,0.9949342769322835,1.3943377944233497,1.1882031656926677,1.7108932254590956,0.833921075060677
0.08418768880463245,-0.1919956589212741,0.39383326151738085,-0.0349996140494718,-0.1511661457753491,-0.21892660214478912,-0.7895094332120052,-0.3078187106770478
0.8991609544478277,-0.8780693109006155,0.4028394531076856,-0.01573061215295457,-0.35869706717251904,0.5787203204541652,-0.6350985049647786,1.3013017611863043
-0.8850168377506538,-0.6501010757665141,-1.2341537912573761,-1.2026878897671762,-0.1740425633816547,-0.9239484631938144,-2.0310863537320207,-0.148549850497943
-0.10295117281794258,-0.11316975941706253,-0.07234661069861714,0.2220786439432771,0.7117246699839199,0.08382459940867687,0.8730242756786992,0.6851361030529652
-0.22034357102980073,-2.184446848481827,0.41896140758743206,-0.45103781310564817,0.9083735417420823,0.27452971034156104,0.10915999174111857,-1.3120960352183721
0.10890571542456273,0.5553947024874313,-0.13037341653763712,0.3417445547256165,0.7480207167480246,0.4862898403575159,-0.2995832862515563,0.8447144261344277
0.4617772835532782,0.6375452763787665,0.7576422330449781,0.08765721213929911,-0.21967943363865944,0.06337152192915385,0.40892279593534703,-0.32415256224183464
1.7079674201980746,-1.0482591994093413,0.4841805909352007,0.5692136295177438,2.2361869237893734,0.9023012335041515,1.1404153096451661,0.6969290475084038
-1.2104539081029995,-0.21913489825312735,1.5908988631190593,-0.057709887901330165,0.4863869914102025,-0.4213613663559692,-0.3666112937163807,-0.4005909161021971
2.386475619297349,1.2906373266619844,1.8874982482211577,1.82155755735339,0.10592537067113705,-0.684807100763271,0.5020705787924464,-0.6386333643494997
1.254636437468644,1.3187190414831178,0.7379876063258299,1.0174902170126927,1.982017047696828,0.65582759150847,1.9820306191833141,0.900134895693909
-0.974675210175549,1.1038273538021905,-0.37039395661538044,0.492040224380521,0.901113512079495,0.42311963573262146,-0.2438994143574738,0.7678598302246076
0.4271843998362441,0.426897203621871,-0.0044657191595526835,1.6190797152547944,0.35879663824732944,0.8704062469035722,-0.5760573578433253,0.848630902913351
-0.7194918153717372,0.5799936953059435,-0.03854659735691634,-0.2900243633363433,0.913850278320649,1.356432414813476,0.9649054534311017,0.7303271661960808
-1.0567399996673803,0.1506336423254916,0.005083980357953544,0.310300746059298,0.16777966528118027,-0.23489458457511556,-1.0149519271407732,1.015449977794205
0.4006560724118409,0.07976499931496467,1.4097937675501346,0.4924239476806425,1.4570765642871784,1.356964324937099,1.9947304294077002,2.886567650024961
0.6020096458387885,1.0336908324344187,0.5993744568410024,-0.6023241256643709,1.0179417045372505,-1.0478658904730191,0.8130951028042769,0.012621246208273203
1.5826537392431552,0.12200440517353853,0.30155956236703135,-0.6720273060483435,0.9590937751876925,-0.5056655612961856,0.23470222511591435,0.19638084538369188
0.2182791597576692,-0.12032515156622547,1.0445509418189678,-0.5102795332425153,-0.23417679138315212,1.4299408706732621,0.3565080965724116,1.1777621535809355
-0.7776682555480301,0.36198217559300644,1.1328812134807738,-0.648809036235023,0.39953043394134974,0.01136419859172133,-0.692157548811337,2.6165141855836795
0.1365168198802253,0.4578027371347825,0.3833231886648844,0.7811709649636561,0.935939275156433,0.2058206143546637,0.46998168869904405,-0.77243715590813955
-1.1741459588459646,-0.3775335229291873,-1.0678490259568278,0.12009546370374469,0.6257688567590739,-0.526763217072553,0.8335446605910666,-0.4946717385866313
0.5717185711956472,0.6162595480292388,1.6489162107792337,1.041993317517545,0.2788895329386933,-1.0310139224475092,-1.3149726446276069,-0.67927328224
-0.26948454062168115,-1.3542600326032703,-0.4335420973487131,-0.9217037540782949,0.27604038195394376,-1.172386023227976,-0.3885072519225785,0.4359666708513744
-0.20252032799618702,0.5836602180992033,-0.3382412360675446,-0.24647926556582916,1.1942028353493543,1.3294372662877096,-0.3936437445463955,1.1590785417252858
0.9443161186661795,1.1599844266056445,1.1001062073133065,1.5302714265739974,0.1869705490469331,-0.5324526461345582,-0.7063887432526236,-0.009944862598518789
-0.03756974005028743,-0.8303727382480923,-1.6560314490801331,-0.19711288352477108,0.3160556262780478,-0.04013730621581629,1.2629841807462383,-0.13152601054304158
-1.9292864953327178,-2.0825214174695383,-0.561587649219443,-0.6428959621534235,-1.18999796265837,-1.1717104488916792,-2.516856017143972,-1.3958541679774956
-0.026330329749297814,0.08461029356244734,0.3380102141783487,-0.7944922957650489,0.46768604383667667,1.895797312360087,1.6960875366675259,0.914774733803629
-0.16596544025214566,0.3358736608596543,0.5965401497503886,-0.11973596117168617,1.258895196584457,-0.024925821572003848,-0.5976495612743303,0.6064473660326056
0.7511260659590678,0.35462883528408856,1.15276684213368,-0.21928400869866105,2.18050961699908,0.8801202326351375,-0.24427175387494993,-0.1838475395549103
1.4523948475844066,1.3576962546297233,0.14243583707404786,-0.014419190423163641,0.8887981906589703,0.24540852482548578,0.23851695909548748,0.12585161919961166
0.37065284885899275,-0.6570453152805711,0.3787413671218873,1.1885104113669442,0.2722560677394707,-0.4483448871842728,-0.14289012741157947,0.05206459524007828
0.7532113084911513,-0.12075790154086063,0.2661236517340163,0.6204927846746711,2.7997222852609704,-0.09890923219973868,0.7800627212124949,1.2817775942053948
-1.501831212960684,-0.7849470881698519,-1.4369139601845184,-0.10345090921080963,-0.9138114115351549,0.07147186551008666,-1.6759576313984936,-0.5013554729680549
-0.31708823272303577,-0.3526778722743078,-0.05131035636563486,-1.6251504596126178,-1.7149721495748496,-0.8881384422608191,-1.4179427160596845,-1.3999119495684043
-0.12486119871632725,-0.7608658133334592,-0.7058118572095594,-0.2254441184793765,-1.8812545144461725,-0.16261599332284626,0.29267577021333047,-0.7211804304350553
1.2309910805236535,0.9333868604935546,1.1445646129307816,0.21502528884263322,1.0517225608730345,0.8144803993261436,1.207610644539219,2.941039204810505
-0.2338704797847495,0.8381344422787373,1.8511654726549485,0.6072592620377726,0.16000006572269737,0.8326818252300399,1.3958579911338331,0.9716971548656614
-1.2019298117131236,-1.4023159508728873,-0.8236234563347864,-0.2827324772687357,0.169156876582588,0.956764267503563,0.8571593078844364,0.3792493721073485
-1.0065127103610267,-1.3230377241990297,-0.5421008631949157,-1.3755946578155245,-1.2290864291938888,-0.02260530918763648,-0.6893446243024722,-0.21135903231671405
0.6259619059708765,-0.020596380502112988,1.5717748725583522,0.7971577279412285,-0.21830180216066464,-0.6032575352258216,0.7408419324663791,0.2504990872884034
-0.7105574464294376,-0.048268533540091585,-0.2349092525500916,-0.13522717900086745,-1.0417359923508664,-0.10984510987450716,-0.6799535214151,0.05518938780121985
-0.031239065948485162,-0.8545831804805186,0.2517753593358154,0.28618200125947424,1.1242298768033743,0.1892060113055132,0.8121580879549204,1.6648542243632822
2.0901427968364215,0.46175750683372596,0.9287568870453535,1.1642192920750203,-0.3479702386827376,-0.2453565597289728,0.5631939494319639,-1.0431023227655516
-0.7166562017680052,-1.3117453963324102,0.4489573471552709,0.17290535285887643,0.0493341321361595,-0.4087245890326748,-0.23487857566329018,0.7588112427890361
-0.47768810721274274,-0.5445654833277855,-0.7555459082805496,0.2607594290037598,-0.7940456939758702,0.17920720191006284,1.2868162573814907,-1.0483435329262405
-0.683124330597871,-0.0892094214901252,-0.1227278722274911,-0.0025513400808168107,-1.458098062956918,0.291872355537257,0.5040744107698195,-0.9793044561238652
0.42242421795379526,0.5452892762736081,-0.6173114601002785,-1.03193634154198,1.3884550090604175,2.4848458278916166,1.377023228494357,0.06839284150890657
-1.3301282866943622,-0.5866360671316269,-1.4313577314009183,0.14236122228707893,-0.22158459094342847,-2.0972198966732387,-0.43908067661440164,-0.8955595015821148
0.37491921024211233,1.1818607860178338,-0.8077357370526533,1.7849443611227658,0.5232828578243338,2.2692709484510614,1.0966096952268036,0.5678677340963422
-0.18516281217402142,-1.5166038136244682,-0.8678659393038916,-0.09046105424261303,1.5286977276933467,0.13283020609503343,1.486232575332742,1.2090536785196795
0.6200180649179797,0.26742318807378784,0.09089017970544166,-0.395047003430847,1.4548234893181498,1.8502858518507177,0.8292109743636997,1.933870717784552
0.27023386629718127,0.08431947925586122,-0.3506392537780346,0.27459122700852834,-0.9351033023102011,0.36394089557575493,0.6979025952693942,-0.34445457059107815
-0.9677022539858615,-0.508716301439674,-1.4191945991306816,-1.7264637045378877,0.25017748045418087,-0.1919425898965738,-1.1353763547303277,-0.5968418516089786
-0.6653868436894533,-0.7096458567922372,0.37156999216961645,0.378909814031872,1.617238395452164,0.3846952584707756,-1.25126233964094,-1.6671286872361235
0.7447874929322551,1.631973809180223,1.8188682921250985,1.2821332534103904,0.47767399221552476,1.8542496314953398,0.20064702661690614,0.31725791245060564
-0.07052549482123566,-0.28239278358484976,-1.2153877378542153,-1.3402454995216446,-0.26261175094534495,-0.043406663670640666,1.27363934539064,1.4874724101700596
0.1142700891952303,-0.5627253691911371,0.8546846326429097,0.5369994804743338,-0.4432203912368779,0.010885672828018833,0.23784563925597668,-0.21954244909612763
0.9734088249380212,0.9633197084307881,1.0601078079943675,1.400055885601699,1.2293465186604988,0.07761828615374278,0.903872623842793,0.9646373289127748
0.03163634229217832,0.3521867953285196,0.8392052963403771,0.5974559937730042,0.29429450702198423,-0.08937167540951041,0.6711371609040053,0.11172206939599855
0.8124488669367049,0.353874178199178,-0.42327922627453085,0.4321291753261079,0.7109053826178329,1.197554684081972,-0.17898731659973455,0.18195749009372042
-0.5576471549691897,0.35483714958867874,1.1913939717455997,-0.4054906818199795,1.74234000809152,2.120562856313519,1.8916420902646272,1.4425804564194522
-0.4794634198380312,0.7176335891688796,0.5239955938522102,1.1870610237059793,0.7898154502318226,0.24992603983176043,0.4773838577671285,0.8377253877072679
