grp,trait,bias,composite
A,0.7126663070514053,0,0.05940744446189283
A,-0.07356440412632634,0,-0.6776856797841999
A,-0.037634171467047915,0,0.48008524938757774
A,-0.6816604787556569,0,-0.8191423311895446
A,-0.32427027224631905,0,-0.42495776836834875
A,0.06016044043451516,0,0.22400093407385802
A,-0.5888944862596638,0,-0.4149530365304062
A,0.5314961926325724,0,0.6353722996126857
A,-1.5183940817867871,0,-2.0240593845637
A,0.3065578607897656,0,0.10261661271015383
A,-1.536449823537586,0,-1.3604400814873143
A,-0.3009761268366107,0,-0.6878904307086632
A,-0.5282799044450062,0,-0.5014300722143762
A,-0.6520947806809988,0,-0.42744439384367366
A,-0.05689677784739255,0,0.0023010755000864025
A,-1.9143594256800118,0,-2.4484560391045362
A,1.1765833120185625,0,1.2298978779099747
A,-1.6649724362120033,0,-1.919218223971592
A,-0.4635304014723856,0,-0.4489466001323841
A,-1.1159201050428453,0,-0.8478571631507728
A,-0.7508190011934479,0,-1.0960205048838663
A,2.087166545628347,0,2.1247471641571734
A,0.017395619693251662,0,-0.03281718201672945
A,-1.2863005304343256,0,-0.9599560486947456
A,-1.6406055344185784,0,-1.8669552183345288
A,0.45018710127265554,0,-0.5068299615559372
A,-0.018559832714637983,0,-0.24181349739224142
A,-0.3180683745438444,0,-0.5702223993557135
A,-0.9293621474537024,0,-0.6099807683300217
A,-1.4874603101414847,0,-2.456384095920296
A,-1.0751922966156808,0,-1.5053035394164098
A,1.0000288037139142,0,0.8850362026715467
A,-0.6212666947968234,0,-0.6174625583286316
A,-1.3844268473844914,0,-1.0250250519796642
A,1.8692906224235806,0,1.630823710173338
A,0.4251003773724479,0,0.411798806791303
A,-0.23864710091303276,0,-0.21162012357498142
A,1.05848304870902,0,0.31215981389190633
A,0.8864226513749359,0,0.3146463717709113
A,-0.6192430482311471,0,-1.087224930939594
A,2.2061024645404674,0,2.2651725741011024
A,-0.25502703014101524,0,-0.2934038003901093
A,-1.4244946502128084,0,-1.0004930282944196
A,-0.14439960195421941,0,-0.3059674963851243
A,0.20753833923234477,0,0.1840157228346273
A,2.3079783990593614,0,2.3491719462551903
A,0.10580236789371146,0,-0.20227545490852905
A,0.45699880542341353,0,1.127793939963305
A,-0.07715293535653098,0,0.1489542447991001
A,-0.3340008423665445,0,-0.4512437191643257
A,-0.03472602831127619,0,-0.3410047819859185
A,0.7876396056301618,0,1.2887784816055226
A,2.075245008652285,0,1.8412222580064423
A,1.027392438763768,0,1.301377014680571
A,1.2079083983867038,0,1.4105208622435592
A,-1.231323421558044,0,-1.4473656984683123
A,0.9838955700533791,0,0.7825595578594017
A,0.21992480366065129,0,0.14070602756666858
A,-1.4672500290922426,0,-1.387110466243424
A,0.5210227426481387,0,0.45417550792501205
A,-0.158754604716016,0,-0.0726376266137621
A,1.4645873119697974,0,1.8170950609550316
A,-0.7660819996046648,0,-0.7552055859779928
A,-0.43021175392854655,0,-0.17527748755392011
A,-0.9261094973774372,0,-0.6727062920813934
A,-0.17710396143654025,0,-0.5260110185387193
A,0.4020117794863379,0,0.5591657687685476
A,-0.7317481731196064,0,-0.3152328521250414
A,0.8303731679816738,0,1.1878767734620377
A,-1.208082786304465,0,-1.6341000855890677
A,-1.0479844128077416,0,-1.2841569861647104
A,1.441157706844281,0,1.577341797721368
A,-1.015847465304649,0,-1.0699815299274977
A,0.41197471231751487,0,0.4957596599968627
A,-0.3810760511089196,0,-0.4615191269626456
A,0.4094018396509341,0,0.3657893992947298
A,1.6888732862040463,0,1.3993023174604546
A,1.5865884334419702,0,1.8026121827392407
A,-0.3309078006827663,0,-0.1569197988551263
A,-2.285235535292467,0,-2.0716137112892565
A,2.497661589834164,0,2.2249881952856247
A,0.667066166765493,0,0.5481571318365559
A,0.5413273359637003,0,0.31638876996314624
A,-0.013399523145908702,0,-0.6847596437324243
A,0.5101084229529265,0,-4.2641639049859997e-4
A,-0.16437583176966725,0,-0.3017186923134108
A,0.4206946432545128,0,0.46418200438301177
A,-0.4002467439776438,0,-0.16132606865335314
A,-1.3702078775474604,0,-1.8923225700289457
A,0.9878382674548787,0,1.0200912802312814
A,1.5197450254995455,0,1.7837190511987189
A,-0.30874056922561366,0,0.14598304008417282
A,-1.2532897556076912,0,-1.84613604159832
A,0.6422413056778238,0,0.4610579199402058
A,-0.04470913689397912,0,0.7861126355889527
A,-1.7332184068248382,0,-1.993557246572843
A,0.002131859680269648,0,0.2483991686794841
A,-0.6303003339281461,0,-0.37747055982380573
A,-0.3409685798604052,0,0.4484355082078019
A,-1.1565723626358533,0,-0.2878473979029358
A,1.8031419079174669,0,2.043311005494232
A,-0.3311320363912211,0,-0.5189150119832863
A,-1.6055134122530774,0,-1.467750239580542
A,0.19719343873948075,0,-0.2764756724900685
A,0.26317564640547375,0,0.04427234542173678
A,-0.9858267004092908,0,-1.2922510810067296
A,-2.888920671679545,0,-2.8837908958379317
A,-0.6404817025651149,0,0.023672963601683177
A,0.5705076359204846,0,0.5359572431100718
A,-0.059723276042610046,0,0.07811006866399572
A,-0.09817874400523441,0,0.21841811018745627
A,0.5608207286201161,0,1.5059678561731493
A,-1.1864586385794738,0,-1.0369181200074145
A,1.096777044274243,0,1.1829610466300249
A,-0.0053440282781656925,0,0.5487324588419972
A,0.7073106673980789,0,0.8689781086936931
A,1.034107734737462,0,0.5124004114230701
A,0.22348041491530438,0,0.8116867228365994
A,-0.8787076128660186,0,-1.5549594402366391
A,1.1629645559673303,0,1.0049884027296214
A,-2.0001649447854755,0,-1.896337861662284
A,-0.5447907400017248,0,-0.2789294573244008
A,-0.2556707091569888,0,0.01544982625909641
A,-0.16612103676500617,0,-0.11123005753429234
A,1.0204639087841076,0,1.4224319391463551
A,0.13622189310277766,0,0.7394548817400448
A,0.40716760342383645,0,0.33063201356082317
A,-0.06965481301290485,0,-0.23843414374892036
A,-0.24766434161933082,0,-0.37372749111670117
A,0.6955508066196402,0,0.99186359414982
A,1.146228357215801,0,0.7650936141425727
A,-2.4030962148918715,0,-2.3043313148063547
A,0.5727395552458405,0,0.4051221159065171
A,0.37472440677865465,0,0.5852633980296403
A,-0.4252677215560763,0,-0.1161386266704425
A,0.9510128075768164,0,1.1063669831234804
A,-0.3892371817183789,0,-0.08823652363654415
A,-0.2843306617995735,0,-0.6316019837313808
A,0.8574097780798033,0,0.3777393706186873
A,1.7196272991206014,0,1.3842332178230796
A,0.2700549009372289,0,0.47150752726699485
A,-0.4221840097876401,0,-0.454241509635579
A,-1.189113294859585,0,-0.9989360119450884
A,-0.3310329788790098,0,-0.6952591544278706
A,-0.9398293265100214,0,-1.229384398534581
A,-0.25893258311878486,0,-0.18895948084602046
A,0.39437916822157215,0,0.019769185950592055
A,-0.8518570920238634,0,-1.3374194627843348
A,2.64916688109488,0,2.3711071912143757
A,0.1560116756650789,0,-0.057460286687219066
A,1.1302072674549426,0,1.3602407450444967
A,-2.2891239798401055,0,-2.2550642357333275
A,0.7410011571954386,0,0.9131333733234192
A,-1.3162451604515617,0,-1.621048376529818
A,0.9198036776091413,0,0.8710704965432449
A,0.39813015545195607,0,0.3377826517422297
A,-0.40752857926977204,0,-0.8929330353415638
A,1.3242586301772727,0,1.3391581091247733
A,-0.7012316692469196,0,-1.0397717080668478
A,-0.5806143042405362,0,-0.25453097469298097
A,-1.0010721810254186,0,-0.746089431211336
A,-0.6681786067533935,0,0.03644068684745646
A,0.9451849533730824,0,1.1182290483243598
A,0.43370214954516195,0,0.45595022481982833
A,1.0051592176770432,0,1.1045497104413515
A,-0.3901186640536787,0,-0.6204128859932326
A,0.3763702917746482,0,-0.23597358934419269
A,0.24416492448649424,0,0.08506390565910642
A,-1.4262573423825382,0,-1.2431170928838258
A,1.778429287475451,0,2.063533924562432
A,0.13444766093367594,0,0.39034467638000087
A,0.7655989991578642,0,0.7296901824516598
A,0.9551366769089816,0,1.2696310134602353
A,-0.05056570144227013,0,-0.28871038846974006
A,-0.305815419766971,0,-0.5439145016730474
B,0.89367370242551325,0.5,1.0441462054240305
B,-1.0472981490612954,0.5,-0.4679278194422394
B,1.9713373862241517,0.5,3.1478023639820525
B,-0.38363210628836214,0.5,0.040991451089408625
B,1.6541453022749895,0.5,2.055407319138045
B,1.5122126939506295,0.5,1.7396011321820943
B,0.08296573358591398,0.5,1.3102685223824955
B,0.5672209148514996,0.5,1.5908752989624189
B,-1.0245484795344604,0.5,-0.47569343248690005
B,0.32300650302243644,0.5,0.45106462015771803
B,1.0436124583561828,0.5,1.1930400246536002
B,0.0990784868971982,0.5,0.7250409640186849
B,-0.45413690915436045,0.5,0.38406107478829177
B,-0.6557818524504401,0.5,0.3058064933823424
B,-0.03592242262251135,0.5,0.4795476394842781
B,1.0691614606767963,0.5,1.50726384027214
B,-0.4839749303012769,0.5,0.11865027279180441
B,-0.12101011132744376,0.5,0.6360523989296083
B,-1.2941400038208408,0.5,-1.1928225011439695
B,0.49431283601485626,0.5,1.405832436825949
B,1.3079015201141457,0.5,1.2131844450715097
B,1.4970410094027833,0.5,2.339232872853268
B,0.8147027308973563,0.5,2.1395973548386684
B,-1.8697887902026127,0.5,-1.8986408810395454
B,0.4820295041237599,0.5,0.9638886189383461
B,0.45613560330120195,0.5,0.4129335156203206
B,-0.3534002858299113,0.5,0.3914870543089408
B,0.17048947094798195,0.5,0.7317308508137962
B,-0.8640359541269036,0.5,-0.23985525530634746
B,0.6792307740156558,0.5,1.4125508860483764
B,-0.3271010146531044,0.5,0.6653758583742292
B,-1.569082185143952,0.5,-1.196862634630545
B,-0.3674507561704815,0.5,-0.19626596473814517
B,1.3644349290698476,0.5,1.6778242667332313
B,-0.33428136473116393,0.5,0.5169650500744095
B,0.732750042209102,0.5,1.3054868263651616
B,0.9465856401977861,0.5,1.210860836195992
B,0.004398704326374026,0.5,0.4041647872028551
B,-0.35232230554984884,0.5,-0.16423399202930264
B,-0.5296955091335039,0.5,-0.31941178390676667
B,0.7395892255747963,0.5,1.3474264879936184
B,-1.0634574154828123,0.5,-1.1544703648997652
B,0.24621084353639977,0.5,1.7783072207037243
B,-0.2894993665643118,0.5,0.24521882860541241
B,-2.2648893564879438,0.5,-2.0114803181736574
B,-1.4088504560731938,0.5,-0.8694834567764117
B,0.9160193287925736,0.5,1.7781905563922404
B,-0.19127895053519955,0.5,0.749231859866924
B,0.8032832161336475,0.5,1.0893532823458658
B,1.8874744633086047,0.5,2.4626944568120206
B,1.4738811811091381,0.5,2.3665987670510695
B,0.6772684923129983,0.5,1.298978991622022
B,0.3799626865667446,0.5,0.9873456039643215
B,-0.192798426457334,0.5,0.35254643206662073
B,1.5778917949043996,0.5,2.321258770658831
B,0.5962341093184539,0.5,0.8790612394704859
B,-1.1735769408713594,0.5,-0.3229729448922296
B,-0.15564253489031818,0.5,0.2850217985250954
B,-1.9189098202698407,0.5,-1.2989620733716194
B,-0.1952588461106366,0.5,-0.3184708459429815
B,-2.5923276699459867,0.5,-2.108199028654466
B,1.3140021671980533,0.5,1.9620435979161444
B,-0.6355430010321352,0.5,-0.5417579228236133
B,-0.429978838694188,0.5,0.789369006751618
B,-0.16931833230196294,0.5,0.17404338253209076
B,0.6122181739891281,0.5,0.7606838139471882
B,0.6783401772226998,0.5,1.460033389807475
B,0.5679519724716718,0.5,1.1269336599707438
B,-0.5725426039261257,0.5,0.626428350058792
B,-1.3632912562783401,0.5,-1.0113475270856849
B,-0.3887222443379007,0.5,0.19787767552872504
B,0.2779141324505429,0.5,0.49280419941885983
B,-0.8230811215720245,0.5,-0.5601913043280372
B,-0.0688409344784646,0.5,0.582944445616833
B,-1.167662326129799,0.5,-1.3897699574132776
B,-0.0083090142156068,0.5,-0.23304928492189658
B,0.12885540159740508,0.5,0.6879390374125172
B,-0.14587562846100258,0.5,0.7936675708389126
B,-0.16391095673606826,0.5,0.6173076027035114
B,1.7635520027849219,0.5,1.8884801806895928
B,0.7625865124183183,0.5,1.2493766942396036
B,1.111431080730634,0.5,1.5789462405889978
B,-0.9232069528298311,0.5,-0.6280052001462589
B,0.16434183842795594,0.5,0.878154843918329
B,1.1548251870972732,0.5,1.6729960875806122
B,-0.0565214245264898,0.5,0.7358634851084987
B,-2.1293606482346514,0.5,-2.209392525272415
B,0.3448457620994559,0.5,1.1929884946964975
B,-1.9049554455855295,0.5,-1.1779692548214251
B,-0.8111701531402171,0.5,-0.5891433821341531
B,1.324004321299602,0.5,1.7703022692300276
B,0.6156368493026744,0.5,0.9982607324881444
B,1.091668955535361,0.5,1.9586592648219066
B,0.30660486151363225,0.5,1.0213796131157051
B,-0.11015876248285665,0.5,0.5063229215788995
B,-0.924312773127284,0.5,-0.30677910842350503
B,1.5929137537191953,0.5,2.2350610412735907
B,0.0450105981218803,0.5,0.45743861790848106
B,-0.7151284006678825,0.5,-0.8223534853648448
B,0.8652230997171378,0.5,1.1333256843500155
B,1.0744409582779002,0.5,1.3223371107044237
B,1.8956547741985799,0.5,2.6874539175540324
B,-0.6029973036050944,0.5,-0.284821785818459
B,-0.3908678207231371,0.5,-0.4079577143467203
B,-0.41622203153019227,0.5,-0.11048402134546276
B,-0.3756574228203912,0.5,0.12610387139223211
B,-0.3666309457023581,0.5,0.007421715224589398
B,-0.29567745270088636,0.5,0.23843728168650213
B,1.44182041019987,0.5,1.6220312103881478
B,-0.697538291913041,0.5,-0.0200627467101388
B,-0.38816750592136023,0.5,0.08859363282178127
B,0.6525364521715172,0.5,0.9981564230834258
B,1.1247724465351288,0.5,1.523229044525188
B,-0.7721108030239276,0.5,-0.677767251884649
B,-0.5080862161382866,0.5,0.12027090474335393
B,0.5236205904980171,0.5,1.1534306424926524
B,1.0177542265379695,0.5,0.9479417570578682
B,-0.25116458808797826,0.5,-0.06503757653455988
B,-1.4299934473886102,0.5,-0.9876372044745215
B,1.7091210321008812,0.5,3.132946242474199
B,1.4350695723116247,0.5,1.9954692622506338
B,-0.7103711458498804,0.5,-0.2506567429823126
B,-0.06506757365558376,0.5,0.3307990496139723
B,-1.7594687353659315,0.5,-1.1290864033214827
B,0.5697229718191014,0.5,1.219031110859235
B,1.6123467982017838,0.5,1.8319056437180514
B,-1.6372806471047163,0.5,-1.3152821671460078
B,-0.779568513201747,0.5,0.1585283073607396
B,-0.641176933750564,0.5,-0.7375258179981694
B,-0.6811313935711558,0.5,-0.3102807678969542
B,-2.0332855956179494,0.5,-1.7957361572433008
B,0.5009635592479067,0.5,0.9419640208311267
B,-1.5317981399657425,0.5,-0.8372346794349484
B,-0.024997639278263456,0.5,0.7817310343440202
B,0.5929847210252925,0.5,1.2468063273043495
B,-0.1981954214846404,0.5,0.6482175124372677
B,0.892008392473526,0.5,1.6825224607722393
B,-0.02571507091815369,0.5,0.23777013038674347
B,-0.647660450585665,0.5,-0.16978206807260024
B,0.6463594150346398,0.5,1.0595528321713614
B,-0.4338327400295883,0.5,0.1821333008648216
B,1.7726111849785027,0.5,2.1513750284792263
B,-0.01825971116301011,0.5,0.8688963832645394
B,0.8528149936005309,0.5,1.1899023969532827
B,0.2051629032440263,0.5,1.5139836760615404
B,-3.008048598920481,0.5,-2.0806708723130454
B,-1.3661119313289836,0.5,-0.3107360428627385
B,-0.42410226014481167,0.5,-0.025649474404589163
B,0.23680366374555786,0.5,1.2726137077306376
B,-2.3427231203589596,0.5,-1.7998412064086071
B,0.9616966333807119,0.5,1.6113223666885006
B,-0.6044257338544402,0.5,-0.2503606638105493
B,-0.7528772793629134,0.5,-0.6910636058150726
B,-1.5556115925442457,0.5,-0.9047203170405557
B,-1.4538937380010577,0.5,-1.0781336797985137
B,0.05633183605441032,0.5,0.47333060435399904
B,0.5093694066738922,0.5,0.5255961116094218
B,-2.0978829597842994,0.5,-1.727649644539248
B,-1.0043619794493346,0.5,-0.8459445173400323
B,0.5357717222525915,0.5,0.9999761706244198
B,-0.453037084649918,0.5,-0.04500606700685922
B,2.1653685018172633,0.5,2.680975172277367
B,1.2457466727481055,0.5,2.0370781572706047
B,0.5954980340695958,0.5,1.27230010152943
B,0.004884449538188896,0.5,-0.07386890307636934
B,0.27936078205525944,0.5,0.43790937122377577
B,-0.7059061252676263,0.5,-0.1976146693773997
B,0.6280171529572509,0.5,0.9249268965102208
B,1.4802139600857036,0.5,1.3817234574815167
B,1.0834299100832834,0.5,1.8592777961781142
B,-0.813244256664091,0.5,-0.39186418468832707
B,-1.618876849223588,0.5,-0.9489851661585685
B,-0.10965569948824119,0.5,0.25569926133980597
B,0.44088937091697755,0.5,0.3732543485033795
B,1.3509939798085973,0.5,2.0315254450132874
B,-1.3186094845335634,0.5,-1.0743102951249373
B,0.3643845926074478,0.5,0.052631865682449396
B,0.2334998350885181,0.5,0.43014573088974384
B,1.1939552612590516,0.5,1.9191005916412227
B,-0.027909972129577357,0.5,0.7077192463211793
B,-0.35729885450425297,0.5,0.45842832612849255
B,-1.1468141361183668,0.5,4.113440761383813e-4
B,-0.517420483593623,0.5,0.3884883589687762
B,-0.3621237725782724,0.5,0.42961654216367046
B,2.3505543257891053,0.5,2.756224588529585
B,2.446531375699958,0.5,2.468567335048838
B,-0.16670327948427627,0.5,0.006321170775312042
B,-1.0436674390618876,0.5,-0.8470527184079649
B,-1.972934934074673,0.5,-0.6288749299154396
B,0.514671633438029,0.5,0.7071221048954949
B,-1.0905735837348574,0.5,-0.33209676440736086
B,2.2846593255443635,0.5,2.7714764408923522
B,-0.8856175726579593,0.5,-0.6651837742848582
B,0.11110642974572178,0.5,0.9954427914538132
B,3.810276680710665,0.5,4.631833464555284
B,-1.1089099979432533,0.5,-0.7110382850376021
B,0.30756662442145377,0.5,1.1342567706985243
B,-1.1068944722251628,0.5,-1.2771427242663618
B,0.34765364882196,0.5,0.8216318400140451
B,-0.8732645350620439,0.5,-0.3230430263618513
B,0.0773031227369236,0.5,1.0121515789945394
B,-0.2968686421566214,0.5,0.13659775302283464
B,-1.1832422404326692,0.5,-1.0991819400583365
B,0.011292688423899648,0.5,0.31812936946430104
B,0.9916010360593666,0.5,1.5876129424783922
B,1.5939674539037367,0.5,1.7617813724457363
B,-1.3727112709291698,0.5,-0.7926749462294252
B,-0.24961093304231946,0.5,0.2142033174104844
B,1.1594245268555525,0.5,1.58045173617463
B,-1.1142223478435966,0.5,-0.38968860555276946
B,-2.5285006888503885,0.5,-1.6584153168195435
B,-0.9359025585133123,0.5,-0.13148786473276933
B,-0.9672394579355652,0.5,-0.05401900031748774
B,0.04748859232779587,0.5,0.945040430719458
B,-0.4037367934980342,0.5,0.0816904205225552
B,0.23149612824463253,0.5,0.5695279701660364
B,-0.4223724079267455,0.5,-0.7724446958131872
B,0.3741183946952979,0.5,1.069527526864286
B,-0.36600577499701503,0.5,-0.12944343715199005
B,1.1901014465210629,0.5,1.6612669629394492
B,-0.7373275252572289,0.5,-0.7694259844382474
B,0.2906666454392658,0.5,0.30948883875766864
B,-0.8848495682844555,0.5,-0.38619063504073314
B,0.20800647887083243,0.5,0.2424964708818849
B,-0.047730172478526255,0.5,0.5003149413638522
B,-1.6845206461385924,0.5,-1.6094885692586438
B,-0.14422655661895126,0.5,0.6454072404500698
B,1.1802136655026483,0.5,2.0101899665105534
B,0.6813999231995044,0.5,1.1375423849662596
B,0.14324763088755146,0.5,0.08908473207933443
B,-1.1923164437129161,0.5,-0.3685767016067982
B,1.169228652789088,0.5,1.7431631665749887
B,0.07920170894537233,0.5,1.033703583703964
B,-0.4517737527686772,0.5,0.47132725821721094
B,1.6420282128007717,0.5,2.3359934549081616
B,-0.7695923215995178,0.5,-0.2732296491065503
B,0.30336096075784763,0.5,1.1921927743789587
B,1.2817374211835144,0.5,1.8434463339401965
B,0.6022227951704285,0.5,1.2525494418052987
B,-0.3070222645368357,0.5,0.32336061092421226
B,-0.41841810342264135,0.5,0.6565651872913165
B,0.3551355300460846,0.5,1.404749302860747
B,0.5134811145995574,0.5,0.8179904776359742
B,0.018607400328740035,0.5,0.781368747477489
B,1.3184489722566783,0.5,2.4113862277194023
B,-0.06583199983815297,0.5,0.38906427796422977
B,-0.7002960783177038,0.5,-0.28815162110485293
B,0.5373261315213409,0.5,0.722836589757755
B,-2.201782322353918,0.5,-1.7443941098073126
B,0.39197374379841066,0.5,1.2828035215258602
B,0.49696095242371857,0.5,0.6679177200461557
B,-0.22487471542990214,0.5,0.513925885758756
B,-1.1171431653318846,0.5,-1.0169324916855669
B,-0.3949946033138771,0.5,-0.00948074868952035
B,1.5498303422363064,0.5,2.449774754084005
B,-0.7435144797986659,0.5,-0.09240789341122775
B,-2.3317121177295728,0.5,-2.394999791033866
B,0.8122454422092144,0.5,1.5219829443364634
B,-0.5013106572013509,0.5,-0.4139129055900946
B,-0.5108865659523568,0.5,0.4537282646426222
B,-1.215364041155011,0.5,-1.2222417046893101
B,-0.022558628347222023,0.5,0.749234411892493
B,0.7012393004297068,0.5,1.2716860703946897
B,-0.5874820255897989,0.5,-0.21831153080877028
B,-0.60672794141879,0.5,-0.7043759763864457
B,1.0966402150002932,0.5,0.9757526291344188
B,-0.2475096770802962,0.5,0.1440646274335167
B,-0.15990171332324704,0.5,0.42271336717175134
B,-0.6257782507350748,0.5,-0.5156306987587636
B,0.9004346356002378,0.5,1.498070756064099
B,-0.9941936292662252,0.5,-0.6064626044468723
B,0.849250385880362,0.5,1.1028691037191214
B,0.8057022889764369,0.5,1.9023447890843477
B,-0.4676009359912198,0.5,0.5945616824237776
B,0.8484203137233434,0.5,1.3910049133408986
B,0.9867698635960174,0.5,1.9029918721566605
B,0.5756202885193604,0.5,1.0805515262152299
B,2.024842045418169,0.5,2.6670802732491903
B,-1.96235319122504,0.5,-1.8704239353668486
B,-1.1649209306375874,0.5,-1.000994427492554
B,-1.3765192137308346,0.5,-0.496727740714622
B,0.1676799344697673,0.5,0.10837401687806768
B,1.5846290791597162,0.5,2.0226547390947993
B,1.6778889529762477,0.5,2.2668484485445632
B,0.4882966983949554,0.5,0.6760872008892406
B,0.8786732625603243,0.5,1.6629712508171692
B,-0.14487487402988125,0.5,0.3247226513012154
B,0.4689717600742081,0.5,1.268606870916
B,0.37623547712948385,0.5,0.4292009319217848
B,-0.7610402750564805,0.5,-0.745539220058299
